committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00580100,MAKE AMERICA GREAT AGAIN PAC,2022,YE,202301319575697574,21B,SB21B.16000,1686116,ORG,ORGANIZATION,,,AMENDMENT LLC,DC,,,,,VOIDED PAYMENT - UNCASHED CHECK: ORIGINALLY ISSUED 2/4/2021,,,2022-12-30 00:00:00,-62500.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-02-07 03:36:06,,,,0.00,,,,,,,,,,,,Q,,U,F3X,4013120231721278116,WASHINGTON,20001,OTHER,OVERPAYMENT,2022,SB,4020620231723350137,https://docquery.fec.gov/cgi-bin/fecimg/?202301319575697574,Other Federal Operating Expenditures,,,,,,
C00580100,MAKE AMERICA GREAT AGAIN PAC,2022,YE,202301319575697593,21B,SB21B.14375,1686116,ORG,ORGANIZATION,,,THE TEXAS CREW,TX,,,,,VOIDED PAYMENT - UNCASHED CHECK: ORIGINALLY ISSUED 9/15/2020,,,2022-12-30 00:00:00,-57012.50,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-02-07 03:36:06,,,,0.00,,,,,,,,,,,,Q,,U,F3X,4013120231721278116,AUSTIN,78752,OTHER,OVERPAYMENT,2022,SB,4020620231723350195,https://docquery.fec.gov/cgi-bin/fecimg/?202301319575697593,Other Federal Operating Expenditures,,,,,,
C00580100,MAKE AMERICA GREAT AGAIN PAC,2022,YE,202301319575697583,21B,SB21B.11720,1686116,ORG,ORGANIZATION,,,DEPARTMENT OF TREASURY,DC,,,,,VOIDED PAYMENT - UNCASHED CHECK: ORIGINALLY ISSUED 2/25/2019,,,2022-12-30 00:00:00,-24417.93,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-02-07 03:36:06,,,,0.00,,,,,,,,,,,,Q,,U,F3X,4013120231721278116,WASHINGTON,20220,OTHER,OVERPAYMENT,2022,SB,4020620231723350165,https://docquery.fec.gov/cgi-bin/fecimg/?202301319575697583,Other Federal Operating Expenditures,,,,,,
C00580100,MAKE AMERICA GREAT AGAIN PAC,2022,YE,202301319575697592,21B,SB21B.13237,1686116,ORG,ORGANIZATION,,,SMG,PA,,,,,VOIDED PAYMENT - UNCASHED CHECK: ORIGINALLY ISSUED 2/24/2020,,,2022-12-30 00:00:00,-23000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-02-07 03:36:06,,,,0.00,,,,,,,,,,,,Q,,U,F3X,4013120231721278116,WEST CONSHOHOCKEN,19428,OTHER,OVERPAYMENT,2022,SB,4020620231723350190,https://docquery.fec.gov/cgi-bin/fecimg/?202301319575697592,Other Federal Operating Expenditures,,,,,,
C00580100,MAKE AMERICA GREAT AGAIN PAC,2021,YE,202205119502737166,21B,SB21B.4553,1593552,ORG,ORGANIZATION,,,MICROSOFT CORPORATION,WA,,,,,AMEX PMT [SB21B:4158]: CREDIT: SOFTWARE SERVICES,X,,2021-04-02 00:00:00,-20036.42,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-05-25 03:35:06.729,,,,0.00,,,,,,,,,,,,Q,"",U,F3X,4051120221476224067,REDMOND,98052,OTHER,,2022,SB,4052420221493420873,https://docquery.fec.gov/cgi-bin/fecimg/?202205119502737166,Other Federal Operating Expenditures,,,,,,
C00580100,MAKE AMERICA GREAT AGAIN PAC,2022,YE,202301319575697582,21B,SB21B.05963,1686116,ORG,ORGANIZATION,,,CITY OF GREENSBORO,NC,,,,,VOIDED PAYMENT - UNCASHED CHECK: ORIGINALLY ISSUED 11/17/2016,,,2022-12-30 00:00:00,-12783.30,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-02-07 03:36:06,,,,0.00,,,,,,,,,,,,Q,,U,F3X,4013120231721278116,GREENSBORO,27402,OTHER,OVERPAYMENT,2022,SB,4020620231723350160,https://docquery.fec.gov/cgi-bin/fecimg/?202301319575697582,Other Federal Operating Expenditures,,,,,,
C00580100,MAKE AMERICA GREAT AGAIN PAC,2021,YE,202205119502737168,21B,SB21B.4557,1593552,ORG,ORGANIZATION,,,MICROSOFT CORPORATION,WA,,,,,AMEX PMT [SB21B:4158]: CREDIT: SOFTWARE SERVICES,X,,2021-04-02 00:00:00,-11677.95,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-05-25 03:35:06.729,,,,0.00,,,,,,,,,,,,Q,"",U,F3X,4051120221476224067,REDMOND,98052,OTHER,,2022,SB,4052420221493420877,https://docquery.fec.gov/cgi-bin/fecimg/?202205119502737168,Other Federal Operating Expenditures,,,,,,
C00580100,MAKE AMERICA GREAT AGAIN PAC,2022,YE,202301319575697588,21B,SB21B.10982,1686116,ORG,ORGANIZATION,,,MISSISSIPPI FAIR COMMISSION,MS,,,,,VOIDED PAYMENT - UNCASHED CHECK: ORIGINALLY ISSUED 9/6/2018,,,2022-12-30 00:00:00,-11500.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-02-07 03:36:06,,,,0.00,,,,,,,,,,,,Q,,U,F3X,4013120231721278116,JACKSON,39202,OTHER,OVERPAYMENT,2022,SB,4020620231723350179,https://docquery.fec.gov/cgi-bin/fecimg/?202301319575697588,Other Federal Operating Expenditures,,,,,,
C00580100,MAKE AMERICA GREAT AGAIN PAC,2021,MY,202112029469645500,29,SB29.5417,1550559,ORG,ORGANIZATION,,,HILTON,VA,,,,,CREDIT: GENERAL: AMEX PMT [SB29.4348]: TRAVEL: LODGING,X,,2021-01-11 00:00:00,-11149.00,,,,,,,,,,,,,G2020,,GENERAL,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-12-11 03:49:41.752,,,,0.00,,,,,,,,,,,,Q,"",U,F3X,4120320211383942045,MCLEAN,22102,TRAVEL,,2022,SB,4121120211385116470,https://docquery.fec.gov/cgi-bin/fecimg/?202112029469645500,Other Disbursements,,,,,,
C00580100,MAKE AMERICA GREAT AGAIN PAC,2022,YE,202301319575697583,21B,SB21B.13738,1686116,ORG,ORGANIZATION,,,CUBES2U LLC,MD,,,,,VOIDED PAYMENT - UNCASHED CHECK: ORIGINALLY ISSUED 6/26/2020,,,2022-12-30 00:00:00,-9400.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-02-07 03:36:06,,,,0.00,,,,,,,,,,,,Q,,U,F3X,4013120231721278116,CAPITOL HEIGHTS,20743,OTHER,OVERPAYMENT,2022,SB,4020620231723350163,https://docquery.fec.gov/cgi-bin/fecimg/?202301319575697583,Other Federal Operating Expenditures,,,,,,
C00580100,MAKE AMERICA GREAT AGAIN PAC,2022,YE,202301319575697596,21B,SB21B.13943,1686116,ORG,ORGANIZATION,,,TRUMP RESTAURANTS LLC,NY,,,,,VOIDED PAYMENT - UNCASHED CHECK: ORIGINALLY ISSUED 7/27/2020,,,2022-12-30 00:00:00,-3000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-02-07 03:36:06,,,,0.00,,,,,,,,,,,,Q,,U,F3X,4013120231721278116,NEW YORK,10022,OTHER,OVERPAYMENT,2022,SB,4020620231723350202,https://docquery.fec.gov/cgi-bin/fecimg/?202301319575697596,Other Federal Operating Expenditures,,,,,,
